"NearFut.avg_C.Diffs.10","NearFut.avg_C.mean.10","NearFut.avg_C.Diffs.90","NearFut.avg_C.mean.90","NearFut.avg_C.Diffs.Med","NearFut.avg_C.mean.med ","avg_C_rollmean.10","avg_C_rollmean.90","avg_C_rollmean.med"
-1.59360235171696,13.8627365313909,2.37397066250433,17.8303095456122,0.589481935483868,NA,13.023,17.5408333333333,15.1791666666667
-1.63103490114464,13.6245799098162,2.40023599722511,17.6558508081859,0.589521290322578,NA,12.682,17.356,15.0966666666667
-1.66846745057232,13.3864232882414,2.42650133194589,17.4813920707596,0.589560645161288,NA,12.5258333333333,17.1248333333333,14.9058333333333
-1.7059,13.1482666666667,2.45276666666667,17.3069333333333,0.589599999999997,NA,12.5586666666667,16.7173333333333,14.8541666666667
-1.69112950537634,13.0134627885305,2.43333967025089,17.1379319641577,0.589541999999997,NA,12.4018333333333,16.4433333333333,14.6866666666667
-1.67635901075269,12.8786589103943,2.41391267383512,16.9689305949821,0.589483999999997,NA,12.3831666666667,16.4186666666667,14.4433333333333
-1.66158851612903,12.7438550322581,2.39448567741935,16.7999292258065,0.589425999999997,NA,12.3883333333333,16.1806666666667,14.2408333333333
-1.64681802150538,12.6090511541219,2.37505868100358,16.6309278566308,0.589367999999997,NA,12.2781666666667,15.9191666666667,13.9325
-1.63204752688172,12.4742472759857,2.35563168458781,16.4619264874552,0.589309999999998,NA,11.9951666666667,15.931,13.6833333333333
-1.61727703225806,12.3394433978495,2.33620468817204,16.2929251182796,0.589251999999998,NA,11.792,15.8023333333333,13.4766666666667
-1.60250653763441,12.2046395197133,2.31677769175627,16.1239237491039,0.589193999999998,NA,11.7355,15.7428333333333,13.2791666666667
-1.58773604301075,12.0698356415771,2.2973506953405,15.9549223799283,0.589135999999998,NA,11.7145,15.6201666666667,13.1866666666667
-1.5729655483871,11.9350317634409,2.27792369892473,15.7859210107527,0.589077999999998,NA,11.6345,15.3291666666667,13.0933333333333
-1.55819505376344,11.8002278853047,2.25849670250896,15.6169196415771,0.589019999999998,NA,11.3185,14.8395,13.0591666666667
-1.54342455913978,11.6654240071685,2.23906970609319,15.4479182724014,0.588961999999998,NA,11.1548333333333,14.6288333333333,12.9625
-1.52865406451613,11.5306201290323,2.21964270967742,15.2789169032258,0.588903999999998,NA,11.2158333333333,14.2528333333333,12.7025
-1.51388356989247,11.3958162508961,2.20021571326165,15.1099155340502,0.588845999999998,NA,11.0955,14.2395,12.6625
-1.49911307526882,11.2610123727599,2.18078871684588,14.9409141648746,0.588787999999998,NA,10.8573333333333,14.2596666666667,12.3891666666667
-1.48434258064516,11.1262084946237,2.16136172043011,14.7719127956989,0.588729999999998,NA,10.6853333333333,14.2365,12.27
-1.46957208602151,10.9914046164875,2.14193472401434,14.6029114265233,0.588671999999998,NA,10.4931666666667,14.102,11.9483333333333
-1.45480159139785,10.8566007383513,2.12250772759857,14.4339100573477,0.588613999999998,NA,10.4688333333333,13.946,11.7733333333333
-1.44003109677419,10.7217968602151,2.1030807311828,14.264908688172,0.588555999999998,NA,10.444,13.727,11.5691666666667
-1.42526060215054,10.5869929820789,2.08365373476702,14.0959073189964,0.588497999999998,NA,10.3858333333333,13.4743333333333,11.4775
-1.41049010752688,10.4521891039427,2.06422673835125,13.9269059498208,0.588439999999999,NA,10.2823333333333,13.1493333333333,11.3316666666667
-1.39571961290323,10.3173852258065,2.04479974193548,13.7579045806452,0.588381999999999,NA,10.0468333333333,12.9061666666667,11.2191666666667
-1.38094911827957,10.1825813476703,2.02537274551971,13.5889032114695,0.588323999999999,NA,9.9835,12.723,11.1133333333333
-1.36617862365591,10.0477774695341,2.00594574910394,13.4199018422939,0.588265999999999,NA,9.96183333333333,12.6563333333333,10.98
-1.35140812903226,9.91297359139785,1.98651875268817,13.2509004731183,0.588207999999999,NA,9.7545,12.6303333333333,10.8008333333333
-1.3366376344086,9.77816971326165,1.9670917562724,13.0818991039427,0.588149999999999,NA,9.44516666666667,12.5236666666667,10.6675
-1.32186713978495,9.64336583512545,1.94766475985663,12.912897734767,0.588091999999999,NA,9.17833333333333,12.2663333333333,10.6033333333333
-1.30709664516129,9.50856195698925,1.92823776344086,12.7438963655914,0.588033999999999,NA,8.9815,12.3526666666667,10.4225
-1.29232615053763,9.37375807885305,1.90881076702509,12.5748949964158,0.587975999999999,NA,8.9,12.2293333333333,10.5583333333333
-1.27755565591398,9.23895420071685,1.88938377060932,12.4058936272401,0.587917999999999,NA,8.66216666666667,12.1073333333333,10.4166666666667
-1.26278516129032,9.10415032258065,1.86995677419355,12.2368922580645,0.587859999999999,NA,8.52566666666667,12.0365,10.3166666666667
-1.2626498855359,9.10059152965661,1.87640318418314,12.2396445993757,0.583505161290322,NA,8.63266666666667,11.773,10.3325
-1.26251460978148,9.09703273673257,1.88284959417274,12.2423969406868,0.579150322580644,NA,8.54233333333333,11.557,10.2183333333333
-1.26237933402705,9.09347394380853,1.88929600416233,12.2451492819979,0.574795483870967,NA,8.5905,11.4193333333333,9.96416666666667
-1.26224405827263,9.0899151508845,1.89574241415193,12.2479016233091,0.57044064516129,NA,8.323,11.4356666666667,9.77083333333333
-1.26210878251821,9.08635635796046,1.90218882414152,12.2506539646202,0.566085806451612,NA,8.28633333333333,11.5503333333333,9.80416666666667
-1.26197350676379,9.08279756503642,1.90863523413111,12.2534063059313,0.561730967741935,NA,8.45883333333333,11.5346666666667,9.73666666666667
-1.26183823100936,9.07923877211238,1.91508164412071,12.2561586472425,0.557376129032258,NA,8.33583333333333,11.3981666666667,9.52083333333333
-1.26170295525494,9.07567997918835,1.9215280541103,12.2589109885536,0.55302129032258,NA,8.095,11.2786666666667,9.39
-1.26156767950052,9.07212118626431,1.9279744640999,12.2616633298647,0.548666451612903,NA,8.24183333333333,11.5075,9.51833333333333
-1.2614324037461,9.06856239334027,1.93442087408949,12.2644156711759,0.544311612903226,NA,8.1765,11.4248333333333,9.54916666666667
-1.26129712799167,9.06500360041623,1.94086728407908,12.267168012487,0.539956774193548,NA,8.12883333333333,11.3536666666667,9.5175
-1.26116185223725,9.0614448074922,1.94731369406868,12.2699203537981,0.535601935483871,NA,8.13066666666667,11.2216666666667,9.43666666666667
-1.26102657648283,9.05788601456816,1.95376010405827,12.2726726951093,0.531247096774194,NA,8.05683333333333,11.1981666666667,9.56833333333333
-1.26089130072841,9.05432722164412,1.96020651404787,12.2754250364204,0.526892258064516,NA,7.9225,11.1056666666667,9.66416666666667
-1.26075602497398,9.05076842872008,1.96665292403746,12.2781773777315,0.522537419354839,NA,7.83233333333333,10.9795,9.64583333333333
-1.26062074921956,9.04720963579605,1.97309933402706,12.2809297190427,0.518182580645161,NA,7.84966666666667,11.0265,9.6325
-1.26048547346514,9.04365084287201,1.97954574401665,12.2836820603538,0.513827741935484,NA,7.863,11.0773333333333,9.57166666666667
-1.26035019771072,9.04009204994797,1.98599215400624,12.2864344016649,0.509472903225807,NA,7.86366666666667,11.027,9.3025
-1.26021492195629,9.03653325702393,1.99243856399584,12.2891867429761,0.505118064516129,NA,7.64833333333333,11.1823333333333,9.295
-1.26007964620187,9.0329744640999,1.99888497398543,12.2919390842872,0.500763225806452,NA,7.54266666666667,11.4545,9.38666666666667
