Date,avg_C.med,avg_C.10,avg_C.90,ppt.med,ppt.10,ppt.90,VWC.Deep.med,VWC.Deep.10,VWC.Deep.90,VWC.Intermediate.med,VWC.Intermediate.10,VWC.Intermediate.90,VWC.Shallow.med,VWC.Shallow.10,VWC.Shallow.90,ppt_rollsum.med,ppt_rollsum.10,ppt_rollsum.90,avgC_rollmean.med,avgC_rollmean.10,avgC_rollmean.90,VWC.Shallow_rollmean.med,VWC.Shallow_rollmean.10,VWC.Shallow_rollmean.90,VWC.Intermediate_rollmean.med,VWC.Intermediate_rollmean.10,VWC.Intermediate_rollmean.90,VWC.Deep_rollmean.med,VWC.Deep_rollmean.10,VWC.Deep_rollmean.90,SWP.Shallow.med,SWP.Shallow.10,SWP.Shallow.90,SWP.Shallow_rollmean.med,SWP.Shallow_rollmean.10,SWP.Shallow_rollmean.90,SWP.Intermediate.med,SWP.Intermediate.10,SWP.Intermediate.90,SWP.Intermediate_rollmean.med,SWP.Intermediate_rollmean.10,SWP.Intermediate_rollmean.90,SWP.Deep.med,SWP.Deep.10,SWP.Deep.90,SWP.Deep_rollmean.med,SWP.Deep_rollmean.10,SWP.Deep_rollmean.90
08-22,21.709875,17.4459,25.793255,0,0,0.16719,0.103183244342175,0.102322116198196,0.104614990012071,0.0991389441289676,0.0980444399984771,0.0999418720322741,0.0864917239061009,0.0835606875562069,0.0905794002340086,0.5161,0,1.54056,21.8166158333333,19.848228,23.8482305,0.0868451083216293,0.0834334404081326,0.0906957652774688,0.0991128937906,0.0980306626107989,0.0999073255849497,0.103193664558041,0.102325593960973,0.104631625299481,-9.15757151111772,-10.995365960702,-7.16785384211897,-8.96161295054835,-11.0846201810052,-7.11920072184245,-4.43970761696631,-4.70903010208813,-4.25373021825556,-4.44590158094462,-4.71254209133289,-4.26153902434539,-3.59115068976539,-3.75441308510131,-3.33798660434718,-3.58922738413538,-3.75373620561595,-3.33517218576571
08-23,21.570525,16.419595,25.790145,0,0,0.1582,0.103170279364499,0.10231700112079,0.104583654748665,0.0991020861996553,0.0980134871783296,0.0999150030225041,0.0864257275347191,0.0832747865674811,0.0904693383408544,0.50465,0,1.54056,21.6507258333333,19.6259145,23.3969735,0.0867019583538894,0.0831582862021221,0.0904696490651309,0.0990778623996729,0.097998944902931,0.0998794328469853,0.103178629467839,0.102320119567403,0.104600462824427,-9.19472987474113,-11.1971128844034,-7.21423562061324,-9.04038595730827,-11.2805814364537,-7.2141041753986,-4.44847430544062,-4.71692463532988,-4.25980216114441,-4.45424716079691,-4.72063908100424,-4.26785627342064,-3.59354540379918,-3.75540889991971,-3.34329568844458,-3.59200286901277,-3.75480175634539,-3.34044667595292
08-24,20.980225,16.417015,25.133155,0,0,0.0893100000000001,0.103156782481567,0.10231186561664,0.104552079931197,0.0990636422468645,0.097982352567084,0.0998880179598207,0.0863619570818513,0.082990058838915,0.0903605083845106,0.5149,0,1.73768,21.5848383333333,19.5206613333333,22.9942498333333,0.0868560470654123,0.0828906385545357,0.0902877117680606,0.0990427365734729,0.0979683651052558,0.0998945284701914,0.103163985960878,0.10231482187877,0.104570292465807,-9.23080531837298,-11.4024193592325,-7.26044939369365,-8.95562716395351,-11.4751593402281,-7.29155833085935,-4.45764016081146,-4.72488140814742,-4.26591070082443,-4.4626339389696,-4.7284612416152,-4.26443598087099,-3.59604038069677,-3.75640900727882,-3.34865551413944,-3.59470851978411,-3.75583325503581,-3.34556269078648
08-25,22.7492,16.488625,25.072835,0,0,0.00297000000000004,0.103143480645471,0.102306728894899,0.104522467422696,0.0990115736914415,0.0979518071109644,0.0998609799397454,0.0862985574892655,0.0827071796406044,0.0902488403695086,0.5027,0.0414,1.76991,21.4587966666667,19.3142221666667,22.7730265,0.0870897030856414,0.0826353441533491,0.0910031243150233,0.0990075768402879,0.0979378062756442,0.0999878844499233,0.103149726386011,0.102309698062056,0.104561451920789,-9.26683784297418,-11.6108385875185,-7.30823452422681,-8.82889592674238,-11.6644842780645,-6.99256702679653,-4.47009022451982,-4.73270312301914,-4.27204167266,-4.47104761467799,-4.73629343232733,-4.24335606106058,-3.59850131667838,-3.75740966842976,-3.3536915203104,-3.59734556027234,-3.75683121999233,-3.34706355372475
08-26,22.527675,16.29407,25.692525,0,0,0.00303000000000004,0.103130461997426,0.102301739950723,0.10449347595447,0.0989674952507746,0.097921697447894,0.0998338765928347,0.0862341448343981,0.0824252897379814,0.0901369464926638,0.4994,0.0414,1.77311,21.2510041666667,19.2626206666667,22.6577683333333,0.0869725950913966,0.0824073330919905,0.0911572622031094,0.0989746941321846,0.0979072631072745,0.100027313295537,0.103135846249582,0.102304725730391,0.10456772477448,-9.30361745699573,-11.8230483270119,-7.3564916933737,-8.89214507324158,-11.8367217709214,-6.93006997364763,-4.48066209120423,-4.74042831107407,-4.27819797085673,-4.47893346760145,-4.74413702068777,-4.23449018129106,-3.60091179918484,-3.7583818449977,-3.35863063260213,-3.59991463924264,-3.75779998156084,-3.34599852635584
08-27,21.806725,17.7966,24.82392,0,0,0,0.103117488165426,0.102297008374393,0.104465440834826,0.0989361548885914,0.0978914845363532,0.0998001770569279,0.0861662987418684,0.0821449950964465,0.0900689410777321,0.4994,0.0414,1.97934,21.0875583333333,19.0853575,22.526736,0.0868609994552548,0.0821995177844272,0.0923271244159767,0.0989418652391406,0.0978767390094022,0.100074528552578,0.10312233814831,0.102299892329003,0.104580556267363,-9.34254533339269,-12.0386432815098,-7.38600585231372,-8.95291873095502,-11.9963422584541,-6.47676795399077,-4.48819690792379,-4.7481950580608,-4.28586724985237,-4.48682291019599,-4.75199114002064,-4.22390241659761,-3.60331589311566,-3.7593041455012,-3.36341504141958,-3.60241695206288,-3.7587419598687,-3.34382120427765
08-28,21.943425,18.934935,24.52567,0,0,0,0.103104825749235,0.102292551110309,0.104439273555667,0.0989049951588277,0.0978612450240606,0.099766079567386,0.086095574758848,0.0818688837684245,0.0899099252664267,0.5376,0,1.97934,20.7462541666667,18.9327855,22.3792783333333,0.0867644896804601,0.0820060406004986,0.09336475220457,0.0989090778809804,0.0978462275835384,0.100112620961423,0.103109218794123,0.102295182421914,0.104593033519295,-9.38333070418525,-12.2556041083291,-7.45556930251384,-9.00587521726351,-12.1472542677793,-6.10393331227774,-4.49570323114726,-4.75598379167711,-4.29364373060977,-4.49471886173881,-4.75985744780542,-4.21538332713333,-3.6056641203643,-3.76017322187087,-3.36788799917015,-3.60484923039413,-3.75966014044342,-3.34170560649342
08-29,22.0958,19.3423,24.457935,0,0,0,0.103092319457259,0.102288244301563,0.104414260520232,0.0988739286389531,0.0978307872838859,0.0997391834148739,0.0860055060946842,0.0815938340276566,0.0897929453780424,0.5079,0,1.97934,20.704285,18.8368626666667,22.2550691666667,0.0866894028012883,0.0818215867314321,0.0942950244245256,0.0988763195429672,0.0978157229612855,0.100090600346613,0.103096491783793,0.102290606662561,0.104604174490032,-9.4355786096848,-12.476366714967,-7.5072410420406,-9.04733424152555,-12.2932334421376,-5.79118395396459,-4.50320195850645,-4.76384408808527,-4.29978966378447,-4.5026243227658,-4.76773747742371,-4.22030558402149,-3.60798518007991,-3.76101318933224,-3.37217026430025,-3.60721063499256,-3.76055242466905,-3.33981792799507
08-30,20.75645,15.740765,24.82394,0,0,0.02887,0.103080208655828,0.102284059631413,0.104389521886104,0.0988430598841993,0.097800284257386,0.0997120532992213,0.0858160741583186,0.0813198027097591,0.089677862303411,0.5153,0,2.04378,20.6287916666667,18.6554105,22.0208651666667,0.0866349017568281,0.0816467149210454,0.0950755409915366,0.0988850495625121,0.0977852204722351,0.100068617828389,0.103084152365733,0.102286169931683,0.104591395369674,-9.54659884176692,-12.7010277816095,-7.55849077938832,-9.07756896873985,-12.4335583998426,-5.5433884430725,-4.51066767834933,-4.7717315505672,-4.30599965429951,-4.50051592206505,-4.77563246383141,-4.22522614008404,-3.61023453278334,-3.76182954942183,-3.37641191821076,-3.60950188017889,-3.76141783834374,-3.3419832744893
08-31,19.8327,15.26021,24.252625,0,0,0.08825,0.103068358387195,0.102279957280885,0.104365001741955,0.0988124769939411,0.0977700755714107,0.0996793154793585,0.0858682567359269,0.0810480922340294,0.0896151118245289,0.51365,0,2.01273,20.2137875,18.4352956666667,21.8955781666667,0.0865946548299078,0.0814817829280368,0.095426649191878,0.0989257907162248,0.0977547134593942,0.100046809945181,0.103078156630352,0.102281870264949,0.104568082323659,-9.51586202714302,-12.9285490727109,-7.5866104909564,-9.09997325276046,-12.5676549259568,-5.43604072867629,-4.51807877185818,-4.77955820420042,-4.31350742695334,-4.49069196408644,-4.78354416726842,-4.23011434477366,-3.61243710989433,-3.76263005474592,-3.38062236885102,-3.61061582287433,-3.76225674260364,-3.34593783252096
09-01,21.22105,16.75936,24.82156,0,0,0.00533000000000008,0.103056816414258,0.102275986435466,0.104341829876842,0.0987819978795557,0.0977399737383309,0.0996438468205496,0.0857909585620451,0.0807792973717114,0.0895916774363823,0.51365,0,1.96557,20.031385,18.1363573333333,21.8689935,0.0864829051159191,0.0813265014177084,0.0956642746020922,0.0989664798113689,0.0977241996531854,0.10002478143973,0.103090109498775,0.102277704822118,0.104579877364778,-9.56143459865814,-13.1584109531013,-7.59714377140577,-9.16252646677296,-12.6954788904135,-5.36479000302299,-4.52547912023421,-4.78737235475866,-4.32165902910736,-4.48090598629725,-4.79147322047074,-4.23505882670123,-3.6145839203863,-3.7634050918716,-3.38460703733056,-3.60839551387541,-3.76306967062606,-3.3439363622046
09-02,20.97455,13.86088,24.863395,0,0,0.0370700000000001,0.103045482995406,0.102272122183546,0.104319652570691,0.0987518512098258,0.0977098101312895,0.0996160921355428,0.0858582146634052,0.0805132468003952,0.0895296927221177,0.60825,0,2.29806,19.8462458333333,17.9369101666667,21.6617663333333,0.0863977773511158,0.0811809988800526,0.0966115546002406,0.0989751949201196,0.0976936792687691,0.10000256098792,0.103113606765594,0.102273661828789,0.104604667208645,-9.52176790366173,-13.3907247420597,-7.6250885365521,-9.2105208473434,-12.8166575725922,-5.0915628031687,-4.53281292648024,-4.79521777636691,-4.32805053431356,-4.47881324593016,-4.79941961338177,-4.24005335312882,-3.61669341536869,-3.76415950604872,-3.38842590874374,-3.60403550001496,-3.76385890105403,-3.33973447312536
09-03,21.8921,14.7668,25.67023,0,0,0.00359000000000005,0.103034581094915,0.102268137211097,0.104298022355767,0.0987217996330222,0.0976795126532884,0.0995883490674334,0.0858157111034604,0.0802486231373487,0.0894306581872284,0.67355,0,2.32346,19.6131458333333,17.6035655,21.4600956666667,0.0863097070004748,0.0810462863487265,0.0974621629305831,0.0989431332041104,0.0976631374338355,0.0999804347783063,0.103147656202354,0.102269727520531,0.104628410242529,-9.54681310293271,-13.6266440143521,-7.66999054376478,-9.26048903227246,-12.9300773883249,-4.86021077685548,-4.54013766206788,-4.80311340431551,-4.33445059493541,-4.48651788625097,-4.80738727549807,-4.24503365414192,-3.61872397243514,-3.76493767663386,-3.39215550667153,-3.59772859294408,-3.76462710400399,-3.33571590089511
09-04,20.837175,15.270065,25.545485,0,0,0.04752,0.10302388521797,0.102264182515731,0.104277113313377,0.0986916936143704,0.0976491608853707,0.0995605689684016,0.0857622811234135,0.079985535897715,0.0892805223549646,0.53455,0,2.32617,19.3469391666667,17.1927938333333,21.3039756666667,0.0862188790038785,0.0809223705565591,0.0975008056500414,0.0989108669264444,0.0976325526102399,0.0999596169716486,0.103186777315185,0.102265897861524,0.104651814991895,-9.57840785116559,-13.8661065997486,-7.73866258007971,-9.31235965858094,-13.0354617354424,-4.85000068909929,-4.54748977727757,-4.81103867808,-4.34087047192635,-4.49428759260056,-4.81538191125522,-4.24972580105679,-3.62071747304162,-3.76571012385362,-3.39576539469017,-3.59049845599521,-3.76537505239209,-3.33176020762931
09-05,18.7549,13.12046,24.96118,0,0,0.07349,0.103013150430659,0.102260399082179,0.104256792409527,0.0986614653096039,0.0976187873008894,0.0995327751497346,0.0856877311042023,0.079724097431381,0.0891295538864913,0.61145,0,2.32617,19.2227441666667,16.8608383333333,20.9655971666667,0.0864880978699069,0.0808090065899275,0.0973477918758375,0.0988783396750997,0.0977525193289863,0.100191929562556,0.10317605502616,0.102262171556389,0.104651704518936,-9.62269942970816,-14.1090390835664,-7.8084535586791,-9.15960846261774,-13.1327674939006,-4.89057966117833,-4.55488599635349,-4.81898521201256,-4.34730483206555,-4.50213633311258,-4.78411379436018,-4.19771196388417,-3.62271953824146,-3.76644929582116,-3.3992781179512,-3.59247836792545,-3.7661029848705,-3.33177886583143
09-06,18.597375,12.82369,24.71735,0,0,0.0974900000000001,0.103002780053918,0.102256747588006,0.104235875837714,0.0986312381683893,0.0975883047492422,0.0995042714135085,0.0856469862635385,0.0794641295030483,0.088941007939481,0.56145,0,2.30678,18.91701,16.8821938333333,20.7541241666667,0.0864706499717097,0.0807062074685667,0.0971960691260951,0.0988462454293603,0.0977218528501506,0.100475919356803,0.103165584450374,0.102258541804214,0.104625838571987,-9.64700957607674,-14.3556373322211,-7.89666956665801,-9.16941747584537,-13.2217520966258,-4.93121529478922,-4.56229623137635,-4.82697594331891,-4.3539153172496,-4.50989656240688,-4.79208368699192,-4.13515196299502,-3.62465488953627,-3.76716285423563,-3.4028983212522,-3.59441305241259,-3.76681221657401,-3.33615088541266
09-07,19.162075,14.16134,23.0702,0,0,0.0988900000000001,0.102992587694082,0.102253210505678,0.104220225366748,0.0986010553250977,0.0975577683885791,0.0994722537694479,0.0857337645450854,0.0792070872899094,0.088894616305158,0.5584,0,2.14326,18.5788783333333,16.7923175,20.6728835,0.0864536216691845,0.0806148111196417,0.0970453405834562,0.0988142455129436,0.0976911044464953,0.100747531927112,0.103155337322293,0.102255004676243,0.104600050459795,-9.5953214168233,-14.6045128554283,-7.91855632430364,-9.17900263719014,-13.3014686067487,-4.97198261449296,-4.56970990759566,-4.83499657456368,-4.36135498734754,-4.51764981597606,-4.80009071917354,-4.07635265130587,-3.62655821623997,-3.76785420800631,-3.40561007434283,-3.59630764875315,-3.76750350278608,-3.34051653829359
09-08,18.1144,13.751155,23.4625,0,0,0.0924300000000002,0.103081049051733,0.102249777606758,0.104373239635621,0.098783744050121,0.097527201008802,0.0996881203035756,0.0857913842948028,0.079151816067541,0.0948163656451811,0.5584,0,2.24725,18.1234508333333,16.8210841666667,20.3199393333333,0.0865988226720243,0.0805464541985,0.096895511006615,0.0988384397676505,0.0976602646376059,0.100915658506693,0.1031478837189,0.102251562348467,0.104575299657619,-9.56118289055286,-14.6586959042879,-5.62424710186605,-9.09765008921516,-13.3614635177481,-5.01290438845663,-4.52505476006898,-4.84304122187135,-4.31148668594619,-4.51178633540865,-4.80813753053889,-4.04045404367777,-3.61007839130721,-3.7685253424182,-3.3792071119391,-3.59768649466066,-3.76817640629436,-3.34471297260499
09-09,17.781825,12.41397,22.925705,0,0,0.0836800000000003,0.103132712037561,0.102246452799903,0.104544594544579,0.09875416353918,0.0974964963995621,0.10081178998132,0.0856736698424471,0.0792460586179941,0.0989504001714382,0.5584,0,2.31258,17.76305,17.0770395,20.3314193333333,0.0865048987550439,0.0804881089119055,0.0967466536970009,0.0989986141945835,0.0976293255286543,0.100898768018932,0.103209510620006,0.102248216559706,0.104551546194896,-9.6310807542911,-14.5664518477299,-4.4847702067553,-9.15017497682238,-13.4129260472003,-5.05395762661122,-4.53224990421112,-4.85113800532718,-4.06258760959766,-4.4731953780373,-4.81622636658554,-4.04404349755382,-3.60049505331564,-3.76917548018856,-3.34992765571958,-3.58630495178376,-3.76883057532463,-3.34874620362004
09-10,17.3559,13.17994,23.62151,0,0,0.0365900000000001,0.103123005499346,0.102243224255485,0.104517601658563,0.0987247036264074,0.0974658840987258,0.100880291236164,0.0855968146722604,0.0798090992488784,0.0981854650378584,0.5584,0,2.55088,17.6109558333333,16.7253885,20.123024,0.0864072055567272,0.0804395890074035,0.0966009829438584,0.0989780519783976,0.0975982980763449,0.100873125984775,0.10325206220187,0.10224496567903,0.104528779374972,-9.67704448445616,-14.0295032178869,-4.67325974790455,-9.20519060859724,-13.4559017402925,-5.09451945570617,-4.5394292324725,-4.85922646782523,-4.04797440166495,-4.4781274394961,-4.82435454713403,-4.0495000185989,-3.60229327986083,-3.76980692222959,-3.35451986985604,-3.57847129875143,-3.76946631720322,-3.352617333341
09-11,17.776925,12.28479,22.538335,0,0,0.02966,0.103113417564674,0.102240086544249,0.104491533291095,0.0986951935739488,0.0974353188405145,0.100895796695235,0.0857707695788747,0.0801713877263886,0.0977621703765049,0.5584,0,2.66023,17.4803183333333,16.5122278333333,19.7376773333333,0.0863890696529946,0.0804006903625337,0.0976408280755015,0.098944841581174,0.0975671859263584,0.101199395119301,0.103241052924239,0.10224180572113,0.104506679436667,-9.57338007927693,-13.696430602432,-4.78160884919105,-9.21544700574033,-13.4904737932407,-4.81321721053488,-4.54663433444012,-4.86731849699869,-4.04467533538976,-4.48610695494753,-4.83252129122192,-3.98071858181349,-3.60407058200539,-3.77042071949551,-3.35896190211046,-3.58049613082495,-3.77008440039407,-3.35638015879466
09-12,17.507325,12.90936,23.326665,0,0,0,0.103104218535635,0.102237038033497,0.104466563565483,0.0986658252793616,0.0974046095209487,0.100882004270813,0.0859765995677837,0.0803575961650511,0.0974845279420275,0.6079,0,2.66023,17.4305391666667,16.157394,19.5405946666667,0.0863740384185337,0.0803711853727189,0.0991206024239884,0.0989116279011049,0.097535987808373,0.10145967311328,0.103303593003932,0.102238730255341,0.104483405891111,-9.45242023019823,-13.528898077229,-4.85429843607825,-9.22395791382556,-13.5167674427714,-4.44406763728077,-4.5538183232189,-4.87546480012149,-4.04760976551903,-4.49410416617544,-4.84072710562289,-3.92684288592686,-3.60577677296358,-3.77101718117671,-3.36322328316142,-3.56901180067709,-3.77068607271765,-3.36034823490042
09-13,18.95825,11.68586,22.78761,0,0,0,0.103095433049208,0.102234059573055,0.104443216768316,0.0986370121713575,0.0973737930306663,0.100851688962177,0.0859305683225774,0.0803845448241744,0.0970870547244222,0.6456,0,2.6683,17.3532091666667,15.918544,19.3585868333333,0.0863589682211956,0.0803739142686021,0.100434006603641,0.0988784085459287,0.0975047006920127,0.101583575403468,0.103434151307486,0.102235734478873,0.104459849240583,-9.479312918519,-13.5048545032116,-4.960660297218,-9.23250026316533,-13.5143330069072,-4.14431485109894,-4.56087961831731,-4.88365582700459,-4.05406844665108,-4.50211969756034,-4.84897296525328,-3.9015006702492,-3.60740715834494,-3.77160004535376,-3.36721350578636,-3.54517796222334,-3.77127226465595,-3.36437025864253
09-14,18.310375,12.98412,22.68485,0,0,0.0368000000000001,0.103086823391713,0.102231126254858,0.104419905685548,0.098608086583732,0.0973428705300057,0.100820008571361,0.0858829605643551,0.0804284787601315,0.0966002879233875,0.6456,0.09963,2.6683,17.23794,15.7590733333333,19.1065593333333,0.0863439017443063,0.080401347843935,0.101655194404866,0.0988452005913491,0.0974733216987639,0.101694530778579,0.103461056164134,0.102232814622068,0.104437001266723,-9.50722236227385,-13.4657654708501,-5.09471390864658,-9.24104990413829,-13.4898885652508,-3.88694081138278,-4.5679815726799,-4.89189147657226,-4.06083105152833,-4.51014946613278,-4.8572598125014,-3.87897135960264,-3.60900576399521,-3.77217418015744,-3.37120323927658,-3.54028992946495,-3.77184370541016,-3.368276751075
