Date,avg_C.med,avg_C.10,avg_C.90,ppt.med,ppt.10,ppt.90,Deep.med,Deep.10,Deep.90,Intermediate.med,Intermediate.10,Intermediate.90,Shallow.med,Shallow.10,Shallow.90,ppt_rollsum.med,ppt_rollsum.10,ppt_rollsum.90,avgC_rollmean.med,avgC_rollmean.10,avgC_rollmean.90,VWCShallow_rollmean.med,VWCShallow_rollmean.10,VWCShallow_rollmean.90,VWCInter_rollmean.med,VWCInter_rollmean.10,VWCInter_rollmean.90,VWCDeep_rollmean.med,VWCDeep_rollmean.10,VWCDeep_rollmean.90
06-28,19.679125,15.676825,20.999915,0,0,0.17127,0.101590941875901,0.101590224149644,0.105825590323615,0.101411906706839,0.100943403294928,0.10364805253273,0.0911661341503114,0.0828238063911685,0.115553362585762,1.92475,0.23319,4.42537,18.6355816666667,16.5995981666667,20.301568,0.0970347002602466,0.0867942356907095,0.112878004547887,0.103865863227571,0.100992385578138,0.112303063738386,0.104926192991406,0.101878916759086,0.112611035470485
06-29,19.828675,16.29679,21.177435,0,0,0.27827,0.101590937842386,0.101590136536658,0.104288406966632,0.101388937064158,0.100912794421095,0.1030658575388,0.0911833597370521,0.0834323337041569,0.114014923805492,1.99505,0.22542,5.83209,18.7338058333333,16.9387281666667,20.3809636666667,0.0982843575471039,0.0869016217302978,0.115673437064233,0.10328503692087,0.100998732400059,0.111675867625614,0.104311930332139,0.101787064534625,0.111752580151699
06-30,19.68215,16.10344,22.054855,0,0,0.09695,0.101590931940951,0.10159004233264,0.103534828994142,0.101351268534693,0.100883188951008,0.102411819343873,0.0909471600186529,0.0839875497583713,0.110005618910975,2.15565,0.23874,6.24432,18.9201833333333,17.349958,20.4049838333333,0.0989334350719355,0.0869605793784639,0.118120357233085,0.102823393145642,0.10100509662261,0.111115549097168,0.103776584142542,0.10184646212876,0.111041227561787
07-01,19.761875,15.650155,22.323435,0,0,0.23652,0.10159092391367,0.10158994132165,0.103004623841426,0.101327030086233,0.100853508377118,0.102121341422176,0.090540970609177,0.0835322517711305,0.110540008478209,2.4188,0.29861,6.39533,19.0832808333333,17.6855398333333,20.397213,0.0987487575957321,0.0876584286567097,0.121118644385358,0.102436240135657,0.101010344684209,0.110785963337291,0.10327577713017,0.10189619202703,0.110502212015596
07-02,19.66325,15.58686,22.21816,0,0,0.20554,0.101590913504862,0.101589833289691,0.10258853643234,0.101303131568165,0.100820821010866,0.101829475465814,0.0909453269012,0.0844299387000491,0.104039846990297,2.552,0.54969,6.10873,19.3566116666667,17.6826073333333,20.3704525,0.0985277535849751,0.0872741979151106,0.119813409559185,0.102145137100417,0.101019166671683,0.110393210580588,0.102863314598037,0.101785689532475,0.110048956466109
07-03,19.298925,16.6443,22.25755,0,0,0.14526,0.101590912430622,0.101589718024687,0.102447306982215,0.101278960470302,0.100791160658936,0.101737932452783,0.0903531798544941,0.0840781760366903,0.108552564319166,2.84135,0.55731,6.07072,19.4002616666667,17.709545,20.427224,0.0985334694430077,0.0872238523617524,0.120000485363488,0.102005165108768,0.101026220179912,0.109457104860249,0.102555334716553,0.101778714537463,0.10971159712346
07-04,19.350175,16.059085,22.94028,0,0,0.25878,0.101590899387568,0.101589595316475,0.102364520436638,0.101254561362157,0.100760587962185,0.102060010681524,0.0898613695232081,0.0837301013981998,0.105135023778428,3.03675,0.97766,6.4393,19.4050166666667,17.8110196666667,20.5385581666667,0.0987887491751904,0.0876445180901436,0.120477336135174,0.101768312432444,0.101032876905737,0.108611550620803,0.102400248056449,0.101770086516039,0.109014421127257
07-05,19.47575,16.54088,22.80438,0,0,0.27102,0.101590883458114,0.101589464956779,0.102005437875371,0.101229864972308,0.100729137971198,0.101735980952782,0.0903202107270822,0.0833882538176353,0.112904879565565,3.2858,1.1641,7.70665,19.43057,17.9248685,20.6165965,0.0989049311195048,0.0883978606736973,0.120070045620623,0.101734711577195,0.101027532401948,0.10792381152962,0.102320043643008,0.101707093156443,0.108226455782762
07-06,19.353125,16.9179,22.61599,0,0,0.672740000000001,0.101590884523221,0.101590320877333,0.104559255106473,0.101218886904715,0.100861872744937,0.106635572774033,0.0912546046430727,0.0838947301233229,0.156660755147178,3.3241,1.41351,8.19542,19.4759766666667,18.0319291666667,20.6634238333333,0.100145613913477,0.0890318473828399,0.119929892043479,0.101675014219566,0.100991338968422,0.107489697088457,0.102203085323572,0.101660355116366,0.107596637921162
07-07,19.5924,16.908345,22.27616,0.0289,0,0.74381,0.101590865455357,0.101590241924999,0.104395027068198,0.101192971677811,0.100832447410548,0.105443840412358,0.092949784933234,0.0845700529993899,0.145520873562099,3.5252,1.58477,8.47067,19.5084158333333,18.0789485,20.861233,0.101295180233757,0.0909246061477863,0.12355676917531,0.101585012399208,0.100982808260623,0.108208272081434,0.102140399399049,0.101629607192023,0.107324399948338
07-08,19.3073,17.203595,22.43065,0.0199,0,0.50456,0.101590860621315,0.101590409085122,0.104023848247454,0.101175054923611,0.100905906849348,0.104039211281657,0.0926748917689729,0.0842041928328164,0.15140214127708,4.0598,1.84064,8.63219,19.4965675,18.1619006666667,20.8146493333333,0.10084001695086,0.0915335705249488,0.124444540863145,0.101561380684151,0.100998680750634,0.109057135943096,0.102047815845719,0.10162484258274,0.107300960321947
07-09,19.0782,17.817545,22.41814,0.03465,0,0.36658,0.101590864963573,0.101590530449875,0.104576266107033,0.101171870923272,0.100910297857319,0.105780256204448,0.0924568584463192,0.0839744535463433,0.154996680491461,4.2012,1.91743,8.84635,19.5372358333333,18.2341413333333,20.8290245,0.101076715057888,0.0916472618354583,0.124717708774777,0.101556082396003,0.10104669797341,0.109966539296117,0.101998688692202,0.101604266435648,0.107477592852734
07-10,19.3477,17.68869,21.207915,0.0224,0,0.3618,0.101590842504094,0.101590468326727,0.10607690875331,0.101139301322776,0.100847256935013,0.107994490679929,0.0954841123455378,0.0836437806147553,0.143603291053985,4.6418,2.2065,8.85844,19.70301,18.34104,20.8464075,0.103076780645451,0.0931598362265538,0.12612083437613,0.101602278383596,0.101012620961027,0.111164938314659,0.102089969712944,0.101596211941139,0.107815801588493
07-11,19.636375,16.27803,22.21342,0,0,0.77776,0.101590816414921,0.101590400514692,0.107082501388466,0.101092878543078,0.100828812607315,0.108670628861984,0.095738955707596,0.083277169006161,0.145191523623923,5.0655,2.26268,8.89849,19.7639841666667,18.4131815,20.8725365,0.104490154258285,0.0932899392397797,0.127757953958352,0.101653912430828,0.100973476298574,0.11230398625995,0.102061375669837,0.1016034394234,0.108279673385014
07-12,19.8331,17.17797,22.6663,0.05935,0,0.38059,0.101590786453114,0.101590326789377,0.105392001617167,0.1010652882867,0.100804433772926,0.105751461136758,0.0961692263798028,0.0844304377052116,0.141216421408962,5.4387,2.33162,9.18046,19.7212066666667,18.3535256666667,20.921069,0.105886305225507,0.0956560437659564,0.128975477321302,0.101940055186025,0.100971838553867,0.112944065429579,0.102100465996355,0.101629022839082,0.108842784076768
07-13,20.6414,17.90409,23.389935,0.0412,0,0.44094,0.10159075237783,0.101590246928351,0.104327012307254,0.1010453255181,0.100754776549451,0.104269910368562,0.095401916000565,0.0848316634114083,0.149883960363887,5.19795,2.11818,9.34669,19.7339075,18.3834153333333,20.9030961666667,0.108189166320343,0.096757572841416,0.130913948394953,0.101960994147679,0.100948718059748,0.113679648125881,0.102148645434914,0.101613690265225,0.109539830235748
07-14,20.554325,17.92391,22.787645,0,0,0.9144,0.101590907135118,0.101590269289798,0.104746526893004,0.101241544523481,0.100860703474459,0.106054983082768,0.0942766009464019,0.0844480991039269,0.183035747757922,5.566,2.04854,9.45694,19.7058741666667,18.4573021666667,20.9215925,0.110700843986287,0.094758883444616,0.134444044783637,0.102059088605376,0.100915948218724,0.114694685204796,0.102236557065759,0.101596824904835,0.110313179935712
07-15,20.1658,17.80874,22.988765,0.0155,0,0.42484,0.101590894904757,0.101590184451877,0.106552599536226,0.101153183812473,0.100830613793639,0.108536091120101,0.0962144628872769,0.0856689950769353,0.17218847137636,5.8311,2.07284,9.49327,19.7411325,18.4487255,20.8656743333333,0.113251205766511,0.0955375313637208,0.135150534805377,0.102206226586367,0.100886741036317,0.115694900095416,0.102363634541087,0.10159042136734,0.111012578151811
07-16,19.792175,16.848885,23.76661,0.04925,0,0.49002,0.101590880047943,0.101590093085024,0.107603527532949,0.101132231197925,0.100800901760559,0.109784227271488,0.0976639681135963,0.088146781229749,0.155722240699728,6.09205,2.01074,9.5581,19.7544916666667,18.5985355,20.7719238333333,0.113857226831948,0.0953999990032743,0.137047069253908,0.102271160882431,0.100857296726017,0.116650923130677,0.102405154251535,0.101590358862451,0.11169687660585
07-17,19.777125,16.95784,23.813505,0,0,0.26767,0.101590862313256,0.101589994972655,0.107370135496397,0.101100910565952,0.100771328455066,0.108363814262524,0.0953010112940236,0.0894912740121321,0.144227789778445,6.14595,2.04899,9.87835,19.7985883333333,18.712905,20.7415075,0.114509374802148,0.0954156896912293,0.139012973066834,0.102529729480587,0.100827618952734,0.116710995899689,0.102538417815982,0.101590291120684,0.112330940286321
07-18,20.13185,17.34641,22.340245,0.08805,0,0.40157,0.101590839409659,0.101589889900122,0.105894631749628,0.101044681388569,0.100714315159442,0.106350948314252,0.0944566368784307,0.0899286380505686,0.153436241036971,6.4025,2.06343,10.32482,19.850095,18.553707,20.7873703333333,0.115476622839618,0.0954515466121451,0.140656554266278,0.102684302316764,0.100796890072018,0.11610144078913,0.102645691868671,0.101590217912633,0.112869954841995
07-19,20.0821,16.70791,22.371095,0.15605,0,0.51611,0.10159087702627,0.101589777654688,0.105536733594422,0.101104357164892,0.100676059719893,0.106355308110005,0.099783396067398,0.0897125117431956,0.137275017137346,6.4974,2.22009,10.33998,19.8544275,18.4472018333333,20.8520846666667,0.116285344773012,0.0954676140474553,0.142975887054834,0.102799552187332,0.100770864297703,0.115502837624446,0.102726007756139,0.10159035827393,0.113270067506926
07-20,20.436725,17.43567,22.59834,0.16855,0,0.62533,0.101590884724104,0.101589658025521,0.110017467131848,0.101147742859007,0.100645971781485,0.107791981026679,0.100512684981972,0.0907066015233947,0.165870344947166,6.95245,2.41326,11.06132,19.8873283333333,18.5376206666667,20.9302226666667,0.118553391160015,0.0953578206370938,0.143541664652841,0.102870618514681,0.100844221715338,0.114963147191441,0.102777325824909,0.101590496838957,0.113548764901209
07-21,19.66695,16.96428,22.372795,0.2234,0,0.51064,0.101590866467645,0.101589530803672,0.108567168418561,0.101067468708972,0.100618468454045,0.109784788612145,0.10548741055306,0.0920675489383779,0.176971055800283,6.951,2.63786,11.48736,19.8730583333333,18.6637853333333,21.0078941666667,0.119419597490963,0.0959376904105572,0.141896235591884,0.103003463413204,0.100865490129348,0.115675551924495,0.102812219705456,0.101590441607323,0.113748251214436
07-22,19.4093,17.46518,22.36984,0.18265,0,0.80809,0.101590922631853,0.101589528816488,0.114399711256688,0.101156767738921,0.100623446307797,0.118716755032332,0.115425660880511,0.0922485449105436,0.165028341490991,6.8917,3.41342,11.13513,19.898085,18.636038,20.9757676666667,0.120485017995155,0.0970868400906254,0.144695622367794,0.103222530660574,0.100851702050462,0.117552564854863,0.102920258922313,0.101590381540221,0.113346060304793
07-23,19.47345,17.12982,22.52559,0.15675,0,0.79458,0.101590935547848,0.10158941009955,0.116426239513606,0.101124070273258,0.100607669483356,0.123304621856321,0.111710282865841,0.0918616121150978,0.187488985913917,6.8281,3.36779,11.45698,19.7929566666667,18.6787463333333,20.9787176666667,0.120563923142864,0.0983459175541577,0.149340056563546,0.103434390898664,0.100836123517914,0.118981002166744,0.103064709488027,0.101630235191035,0.113825221832714
07-24,19.564125,17.90956,21.862875,0.073,0,0.64047,0.101590926296839,0.101589267893353,0.116857406912017,0.101195101382436,0.100547691619719,0.121981387925436,0.105538348090969,0.0917408728597045,0.184157832978939,6.96085,3.33622,11.42625,19.7560933333333,18.7004618333333,20.832974,0.120319759395048,0.0994492488513383,0.152948466481698,0.103640019822838,0.100820377423788,0.11990935141806,0.103203617253676,0.101632023818934,0.11494554378945
07-25,20.173025,17.459175,21.98539,0.0453,0,0.888360000000001,0.10159094064322,0.101589250862604,0.116201792242972,0.101271541592224,0.100520654909702,0.122622069252834,0.11943957902736,0.091254995880167,0.195023545240226,7.41135,3.53017,11.36401,19.747195,18.6613643333333,20.7221431666667,0.119929438017098,0.101679410072921,0.153871360581247,0.103792720682086,0.100839079429283,0.120636657088104,0.103375684676344,0.101657591522847,0.115452426506826
07-26,19.36705,18.116245,21.298695,0.16775,0,0.64656,0.101937072968225,0.101589588618405,0.116927096657368,0.101349462149291,0.100540200763564,0.121940689605561,0.132665659236426,0.0909622690922154,0.166322525546496,7.33405,3.95015,11.35563,19.7088125,18.6470075,20.5641163333333,0.121753104203603,0.104285232617523,0.154619366544982,0.103896494532219,0.100873759225837,0.122126591221901,0.103570575338121,0.101686785160289,0.115844595253867
07-27,19.79395,17.924885,22.00216,0.14045,0,0.83741,0.102629945963635,0.101589627905369,0.117952403124757,0.102358905962542,0.100532815763928,0.123222982526983,0.126425674223018,0.0903880082365502,0.174203009939402,7.38305,4.44311,11.44953,19.7338066666667,18.640366,20.4956958333333,0.121893507782542,0.106890375675472,0.154751906214174,0.104110127190655,0.100969259851113,0.123519850245985,0.103717956941087,0.10169305593566,0.116478947696893
07-28,19.653025,17.869895,21.922835,0.13675,0,0.48453,0.102414868605896,0.101589499534168,0.120784737492465,0.102036464634751,0.100500931100479,0.130748524821172,0.112894960744205,0.0898290248934186,0.199703931791834,7.2019,4.23085,12.08205,19.6871991666667,18.5730556666667,20.4793326666667,0.123423757854849,0.107149572903862,0.154042350842259,0.104386510717527,0.10092976057886,0.12481605705874,0.103837722970056,0.101690353635448,0.117511918711851
07-29,19.967125,17.67319,21.310175,0.1008,0,0.78724,0.102909218004594,0.101589363336236,0.123205807690876,0.10245945492157,0.100469826425661,0.132781304157949,0.102678034506966,0.0895399248399735,0.203786186354446,6.64175,4.1117,12.39058,19.5862108333333,18.521054,20.4186131666667,0.123882024312117,0.106664144870286,0.157256946184788,0.104657243638682,0.10090787328814,0.126044555455286,0.104219084244517,0.101690337702731,0.118723597513787
07-30,19.8694,18.15924,21.857615,0.2336,0,0.61038,0.102877998099103,0.101589219104146,0.124560096405633,0.102318139482936,0.100440936042054,0.136553803180024,0.106402639146538,0.0924873502967054,0.198719446425562,7.0202,3.81285,12.33397,19.4933408333333,18.472566,20.4426996666667,0.12296001520723,0.1055055310019,0.160236909163618,0.104925351568745,0.100909923428154,0.127110499152364,0.104435489071471,0.10169036642463,0.119790356289806
07-31,18.9828,17.597515,21.5317,0.0857,0,0.68258,0.103525727252467,0.101589066632216,0.124989628978485,0.102578444739635,0.100411904262368,0.134762967349632,0.118258394047747,0.0915210642849435,0.190319121654603,7.2753,3.94577,12.08697,19.4745308333333,18.4379608333333,20.5451561666667,0.123043408095118,0.104983703548618,0.160882445879503,0.105135916690278,0.101180729806507,0.127992979782027,0.10458874140743,0.101799400325664,0.1207928276575
08-01,19.275525,17.45249,22.10139,0.0755,0,0.68534,0.103184290082316,0.101588905716497,0.127455291157312,0.102398266721245,0.100382056202575,0.134074004298742,0.116973868338471,0.0906449102761795,0.195881107969003,7.9814,3.76908,12.01282,19.36487,18.3344163333333,20.5963486666667,0.12412692056958,0.104564717061237,0.163819106676906,0.105298723332021,0.101245653729895,0.128756208419552,0.104708567821017,0.101850447487237,0.1217749588086
08-02,18.670325,17.58367,21.588685,0.1416,0,0.5854,0.103294638722475,0.101588736154756,0.128592514845443,0.102793257317115,0.100328476545391,0.132977455153018,0.120152739773719,0.0925587588317282,0.169987500489854,8.2093,3.79135,11.99194,19.3199725,18.3395446666667,20.5023476666667,0.125319333464517,0.104540306638344,0.165107882370049,0.105438706136125,0.101247997275173,0.12876564788814,0.104812981797384,0.10185043992125,0.12273840656856
08-03,18.794025,17.713935,21.558835,0.14775,0,0.68322,0.103254604855335,0.10158905770708,0.129977373374919,0.102668585349263,0.100352190760826,0.132033049540412,0.129259579520138,0.0920007585676207,0.187367633392644,8.1416,3.89317,11.92466,19.187085,18.3747318333333,20.5503676666667,0.126830142532658,0.104487532701641,0.167057899215603,0.10606002585902,0.101248887977562,0.128130880790879,0.104897657104145,0.101850432100015,0.123642503477109
08-04,19.327075,17.720245,21.509295,0.1769,0,1.1464,0.103554668341243,0.101589424514329,0.130625658752128,0.103156765197764,0.100485266230293,0.131810713715563,0.128657673966963,0.0930506439416245,0.198704774977175,8.2243,4.12133,11.99543,19.13775,18.3276446666667,20.6356001666667,0.128463191602517,0.104632498584077,0.167280354560132,0.106653518495769,0.101248787618272,0.127434120780389,0.105015450045353,0.10185509334919,0.124321638336689
08-05,19.542825,16.8428,21.878075,0.2019,0,0.64104,0.10438677740499,0.101589284948616,0.130103244163344,0.104703893257506,0.100458564189033,0.130887837068295,0.12573416039997,0.0930544809509814,0.198964324328788,8.1475,3.95015,11.83793,19.0962808333333,18.2925726666667,20.613784,0.129827026650632,0.106086511687938,0.166481529356251,0.106675536034982,0.101248688538509,0.126717493022563,0.105418676064928,0.101865546419026,0.124923791339663
08-06,19.62595,16.717035,21.836925,0.06435,0,0.67123,0.104275781220916,0.101589137301655,0.129033549287313,0.104258102450799,0.100427926929374,0.129426615281045,0.1334629868529,0.0921374882762347,0.201581889525497,7.9586,3.82521,11.68332,19.0693383333333,18.1785475,20.4839081666667,0.130630799362742,0.106949800203228,0.16490347692451,0.106545871974382,0.101381467936222,0.127205358924818,0.10569115292353,0.102024701806586,0.124709315089824
08-07,19.354025,15.953485,21.515135,0.12115,0,0.54236,0.103660035076033,0.10159004502612,0.127703011357238,0.103407570392177,0.100543174015122,0.128921194905717,0.131174185602163,0.093004276948119,0.184468951565101,7.7672,3.82521,11.50695,19.0567066666667,18.1673678333333,20.3690383333333,0.131565826674709,0.106368295382808,0.163931318945544,0.106387659438206,0.101898312459349,0.128236273168567,0.105613670199132,0.102203174924994,0.124092905567293
08-08,19.544,16.8416,20.54507,0.15855,0,0.55734,0.103684517675788,0.101589947793152,0.126049812243706,0.103747704328209,0.100511261843971,0.126606520249038,0.124834271645012,0.0924833789993608,0.18168686996524,7.82655,3.87613,11.72925,18.9857216666667,18.1113035,20.2584333333333,0.130545019019863,0.10618844274605,0.165146872042861,0.106595985895077,0.101806458403488,0.129150576442192,0.105538874260267,0.102140367729145,0.123456503668387
08-09,19.064675,17.29848,21.10902,0.14775,0,0.73541,0.103659650752257,0.101589843749151,0.12500764964281,0.10389101176645,0.100483790881698,0.131878101323455,0.145914383112217,0.0925309066136698,0.197430919795435,7.7152,4.09652,11.77629,18.96137,18.0216198333333,20.1205303333333,0.131231019390056,0.106312469092541,0.16537015780673,0.106800572508604,0.10175989056808,0.130095821400733,0.105635171430812,0.102095262758287,0.12274230569916
08-10,19.111725,16.35107,21.31853,0.14265,0,1.05727,0.106136880481503,0.101590723267118,0.124013632537261,0.109158930459967,0.10094144557408,0.143928812975463,0.141989802682121,0.0928550941779613,0.198991793410086,7.77975,4.01884,11.74161,19.005615,17.9754223333333,20.0496736666667,0.131024790922922,0.10633495543495,0.164787330640144,0.106984696119634,0.101736748365001,0.131032253535517,0.105530467698283,0.102066562370105,0.122817973746161
08-11,19.218,16.493985,21.57057,0.15805,0,0.93627,0.107604223506129,0.101590821637083,0.12647332157576,0.109386396180443,0.101133082285692,0.142270143251379,0.13493468133276,0.0945919897947736,0.199383170043972,7.7252,4.2876,11.86833,18.9901241666667,17.8638916666667,19.9875641666667,0.130012316763045,0.107215187044618,0.163563350187752,0.10741272233891,0.101727416285292,0.131973513529144,0.105676293414489,0.102057358629828,0.123790458744481
08-12,19.007275,16.725605,22.14994,0.08335,0,0.87394,0.107426476846031,0.101590808554202,0.12937033115021,0.109386173078198,0.101048234829403,0.142690717088674,0.123404143330808,0.0943248516276579,0.20745851339973,7.68815,4.30353,11.45847,18.9197766666667,17.8279895,19.8287398333333,0.131793207136033,0.107731594354928,0.162824512458839,0.108065382745559,0.101719827567091,0.132907182133806,0.106319859244143,0.102055724887855,0.124742512751093
08-13,19.042175,16.745175,21.664655,0.1194,0,0.72831,0.106117948638478,0.101590789206309,0.13205128210588,0.107578864675683,0.100971398796826,0.139824434599821,0.118867118478553,0.0939203423387228,0.211679613490721,7.8216,4.16651,11.57098,18.91109,17.792972,19.5840298333333,0.133677051616314,0.107666841532445,0.160180956961057,0.108918284438399,0.101711120571853,0.133922912910907,0.107036347253558,0.102055724054897,0.12565978101647
08-14,19.3729,16.01711,21.40014,0.16025,0,0.43404,0.10467465806452,0.101590763501034,0.132415816218762,0.105691241213682,0.100952331400478,0.137438853735679,0.12050601534936,0.0935463096420768,0.20325357205596,7.6287,4.14428,10.48547,18.8317791666667,17.7893885,19.531556,0.133873750733395,0.107485382511446,0.157692306126305,0.109523655900772,0.101702147116671,0.133443241911824,0.107742318679361,0.102055722872627,0.126536639846373
08-15,18.742925,16.138005,21.56346,0.19955,0,0.62628,0.104773084384277,0.101590739857859,0.132917816354273,0.105758953051759,0.101038070772133,0.134959465355455,0.132554225882608,0.0928631961555166,0.197862401835205,7.7552,4.39925,10.31684,18.7803058333333,17.704844,19.6065666666667,0.135162394866745,0.107761696561326,0.161257675445358,0.10975786237562,0.101692736566728,0.132672724542784,0.108472584384796,0.102055721282066,0.127285273028028
08-16,18.387125,16.00605,20.606345,0.1193,0,0.70962,0.106073042585338,0.101590709740363,0.132603694648592,0.106945802043845,0.10100889403025,0.133241341302824,0.143733805544107,0.0931067608903884,0.191611665383288,7.81315,4.34699,10.07185,18.6604033333333,17.6717996666667,19.6175563333333,0.13586725693685,0.107742254590931,0.160754084738758,0.110327828614568,0.101682034064781,0.132057079425638,0.108976620986371,0.10205571922474,0.127408619404714
08-17,18.60815,16.314685,20.67366,0.07295,0,0.50539,0.104902173736788,0.101590675820121,0.130992086770456,0.105989270341541,0.101115137895561,0.131077171493912,0.136815673444824,0.0941212225978917,0.172097682185848,7.9186,3.84872,11.00984,18.6197891666667,17.6339656666667,19.6409296666667,0.135761598122394,0.109017283459734,0.163683231449312,0.110851926429672,0.101663800711304,0.131551801720193,0.109053694689652,0.102034773050783,0.12687337664845
08-18,18.65455,16.407215,20.172565,0.092,0,0.58505,0.105431096091894,0.101590637855921,0.129208251144396,0.10772626630048,0.101048754721115,0.135741545260465,0.128767347830885,0.0935968792215166,0.179659581389624,8.03955,3.85234,10.1524,18.5442716666667,17.521748,19.6754828333333,0.135723741630995,0.109754429190102,0.164519966874021,0.110964618515848,0.101496012461907,0.132356763934802,0.109424984049141,0.101883484306673,0.126242206185907
08-19,18.77455,15.70086,20.16184,0.05635,0,0.99235,0.106070534382933,0.101590874435628,0.127205056180441,0.106762307555384,0.101130416373561,0.13282854462038,0.126428440879433,0.0925881219941325,0.181617536514076,7.5863,3.91948,10.1292,18.4662483333333,17.4011995,19.6591195,0.13654753839149,0.110093237885527,0.165562215951288,0.110658578511265,0.101339389815981,0.134959807102276,0.109850369519123,0.101785153934118,0.125533912051509
08-20,18.09425,15.40892,20.37085,0.1208,0,0.611770000000001,0.106928444345665,0.101590854518569,0.125088387827547,0.108398733986756,0.10110420930058,0.131340306374915,0.132098000082888,0.0968685543186792,0.193793046985936,7.50805,4.53355,10.34307,18.3989475,17.2491748333333,19.6434028333333,0.135496143063324,0.110143241458637,0.166006564684923,0.110345518206903,0.101240060554008,0.137490950787279,0.110126682146652,0.101719542413023,0.125448704607137
08-21,18.553025,15.600945,21.095785,0.10315,0,0.4726,0.108645926849667,0.10159083124222,0.126543796755022,0.111595747713998,0.101181662310503,0.12962542464828,0.137193987617857,0.0944409164389501,0.196278760206114,7.39515,4.23758,10.28106,18.353305,17.1231421666667,19.5777845,0.135248574850866,0.111784798096091,0.166486561896384,0.110675798132726,0.10157382112434,0.138659377402512,0.109809981314102,0.101852061608962,0.124997433530945
08-22,18.516075,15.574805,20.31536,0.0438,0,0.29393,0.107661938512051,0.101590804361627,0.126150571020339,0.109509442451735,0.101156632422127,0.136944613604407,0.125064219660456,0.0956812999902514,0.194246599044785,7.42495,3.10474,10.26248,18.2512841666667,17.0502713333333,19.3782098333333,0.136826326282405,0.114137194770912,0.166850461604879,0.111821829161267,0.101594465805121,0.139164769371223,0.109493268382485,0.102039665403266,0.124472082031474
08-23,18.598375,16.119615,20.508965,0.0757,0,0.780420000000001,0.107699467137011,0.101590773633985,0.128760663891243,0.109446391155804,0.101131407981037,0.134478147220237,0.119984784873208,0.095087287116966,0.199309101306678,7.4481,4.4421,10.16716,18.0865875,17.0030266666667,19.2092636666667,0.1373575366056,0.116029161354443,0.165795198387565,0.112957964534504,0.10220027223221,0.13953824640368,0.109452820023907,0.102101236607943,0.125802940917031
08-24,18.2166,15.76043,20.445335,0.2423,0,0.95449,0.106926963519376,0.101590738818615,0.129097688938308,0.109620431863871,0.10110155599544,0.135231223695814,0.118937779435088,0.0947752661482794,0.214541095064567,7.0164,3.77124,10.13333,17.9840533333333,16.9387738333333,19.0442825,0.136085550967434,0.117405216968877,0.16469848788037,0.113192725265456,0.103771269267834,0.139537555764189,0.109779836052908,0.102735921897075,0.127019722766888
08-25,18.167925,15.08861,20.429395,0.1005,0,0.57401,0.105949920788849,0.101590699676937,0.128315061347018,0.108242177647403,0.101026307352915,0.136276722479054,0.120750240518598,0.0952036499682858,0.210432714340537,7.0368,3.36614,10.4129,17.8994825,16.8962253333333,18.8472491666667,0.133792674178603,0.117199974340951,0.167482208808119,0.114595084052597,0.103911683104885,0.13916651133476,0.110764840685333,0.103292670773358,0.128267896791819
08-26,18.31645,15.319145,19.826265,0.1095,0,0.55216,0.106806428567766,0.101590655972453,0.128920313819292,0.109371739598466,0.100999580720644,0.136602589287128,0.126260958227179,0.0948983809772205,0.207044786279632,6.89405,3.3564,10.61129,17.8153933333333,16.914746,18.6656796666667,0.133916370492028,0.115178053234047,0.168363895057225,0.1158006367464,0.103894530948519,0.138463954303805,0.111347155799391,0.103424317883351,0.129587923095146
08-27,18.0853,15.731195,19.79018,0.07875,0,1.16168,0.110125905389608,0.101590607470734,0.13038639225572,0.109380202815626,0.100975406633484,0.148890415485674,0.13105909741102,0.0953548710745498,0.209243593762272,7.0495,3.33268,12.37457,17.7854933333333,16.9743521666667,18.4935298333333,0.136382125604789,0.115093880634354,0.169553252398817,0.116433014723878,0.103650717676284,0.137569777558728,0.111733095718534,0.103419442812282,0.130873054041742
08-28,18.394425,16.40802,20.517215,0.03575,0,0.45688,0.110062752046484,0.101590553939402,0.131336531686122,0.109911040379339,0.100953588050734,0.147195833865187,0.126176389628647,0.0940189548522071,0.201632668749222,6.6387,3.30897,12.21329,17.6878116666667,17.0004303333333,18.2461131666667,0.137156948510466,0.113208819595566,0.170742323682404,0.116436405617424,0.103485428080492,0.136197381552853,0.112844187277638,0.103253097685055,0.131393478832011
08-29,18.557525,16.20575,21.196255,0.0368,0,0.25563,0.110570286298833,0.101590495148121,0.131699516912607,0.108967233194683,0.100927943948657,0.145365376610169,0.113193177141967,0.094404838734286,0.192916683219433,6.6277,3.22701,11.81156,17.5189433333333,16.814415,18.1708675,0.138028808281159,0.113751314192344,0.171363248065911,0.115568740198356,0.103676245933534,0.135354862676441,0.113786115709677,0.103157009328752,0.131080668313613
08-30,18.39765,14.88632,20.983695,0.13595,0,0.4772,0.11044874386621,0.101590430868573,0.131865061894569,0.108216465345387,0.100896396173089,0.143848864038791,0.110461705291507,0.0949763722363068,0.187522910703217,6.9704,2.896,11.31581,17.4254366666667,16.5780983333333,18.0886425,0.13815727782613,0.112617784867538,0.171362907303868,0.114798700978316,0.104392651314399,0.136354634216153,0.1142387777415,0.103276256510064,0.130686643762173
